"Id"	"Parent"	"Type"	"Summary"	"Planned For"	"Status"	"Story Points (numeric)"	"Blocks"
"282244"	""	"Story"	"AMS-GS EAD-6 On-Site Integration & Deployment Support: Release Notes Inputs - INVALIDATE"	"Unassigned"	"Invalid"	"0"	""
"282236"	""	"Story"	"AMS-GS EAD-6 On-Site Integration & Deployment Support: Engineering IETM updates - INVALIDATE"	"Unassigned"	"Invalid"	"0"	""
"282229"	"#282186"	"Story"	"EA 6.3 Call Bank Log Analysis and Issue Support"	"Unassigned"	"Invalid"	"0"	""
"282226"	""	"Story"	"AMS-GS EAD-6 On-Site Integration & Deployment Support: IA Posture Assessment - development input - INVALIDATE"	"Unassigned"	"Invalid"	"0"	""
"282155"	""	"Story"	"AMS-GS EAD-6 On-Site Integration & Deployment Support: Initiate CM PDO Processing for all CI's - INVALIDATE"	"Unassigned"	"Invalid"	"0"	""
"282102"	""	"Task"	"Major Loss of Signal PC_LOSS_OF_SIGNAL - ADD"	"Unassigned"	"Done"	""	""
"282088"	"#216364"	"Feature"	"IETM clean-up post-OTRR"	"Unassigned"	"Draft"	""	""
"281974"	""	"Story"	"AMS-GS EAD-10 On-Site Integration/Deployment"	"Unassigned"	"Invalid"	"0"	""
"281964"	"#279557"	"Story"	"AMS-GS EAD-9 On-Site Integration/Deployment"	"Unassigned"	"Invalid"	"0"	""
"281960"	"#279554"	"Story"	"AMS-GS EAD-7: On-Site Integration/Deployment"	"Unassigned"	"Invalid"	"0"	""
"281942"	""	"Task"	"SR 955379/INC000002932208: WH - fcap101-wh-nma AMS Status Adapter Alarm on Netcool. (Remove from whitelist)"	"Unassigned"	"Done"	""	""
"281930"	""	"Story"	"RMF Step 5 Checkpoint support (01 of 12 in this feature)"	"Unassigned"	"Invalid"	"0"	""
"281894"	"#245566"	"Task"	"INC000002406373 for MUOS -AU - receiving ""A PROBE process running on fcaps104-au-fs - ADD"	"Unassigned"	"Done"	""	""
"281867"	""	"Story"	"Test AWARE system without Debug Lid and Slice"	"Unassigned"	"Invalid"	"0"	""
"281798"	""	"Story"	"Power Up: Update IETM Redline Procedures for HLR"	"Unassigned"	"Invalid"	"0"	"#283593"
"281788"	"#283243"	"Story"	"Feature 281733: Power Down: SME Update and Consolidate IETM Redline Procedures for RAF/SF/Combined"	"Unassigned"	"Invalid"	"0"	"#283593"
"281737"	"#281733"	"Story"	"Engineering IETM updates"	"Unassigned"	"Invalid"	"0"	"#281741"
"281641"	"#280549"	"Story"	"Knowledge transfer of Quest system experience & expertise (from TOFF/SA to AMS)"	"PI 16"	"Invalid"	"0"	""
"281287"	""	"Story"	"<Feature xxx>: IA Posture Assessment - review of developer input"	"Unassigned"	"Invalid"	"0"	"#281282"
"281286"	"#281276"	"Story"	"Feature 281276 Demo – System Test, STCD development and Demo Prep "	"Unassigned"	"Invalid"	"0"	"#281278"
"281285"	"#281276"	"Story"	"Feature 281276: Initiate CM PDO Processing for all CI's"	"Unassigned"	"Invalid"	"0"	""
"281284"	"#281276"	"Story"	"Feature 281276:ILS IETM updates"	"Unassigned"	"Invalid"	"0"	"#281278"
"281283"	"#281276"	"Story"	"Feature 281276 Agile Team Test (Unit Test, Install, PCR Verification, STCD Dev & Test) "	"Unassigned"	"Invalid"	"0"	"#281286
#281278"
"281282"	""	"Story"	"<Feature xxx>: IA Patching and STIGs"	"Unassigned"	"Invalid"	"0"	"#281279"
"281281"	"#281276"	"Story"	"Feature 281276: Release Notes Inputs"	"Unassigned"	"Invalid"	"0"	"#281278"
"281280"	"#281276"	"Story"	"Feature 281276 Engineering IETM updates"	"Unassigned"	"Invalid"	"0"	"#281284"
"281279"	""	"Story"	"<Feature xxx> IA Posture Assessment"	"Unassigned"	"Invalid"	"0"	"#281278"
"281278"	"#281276"	"Story"	"Feature 281276 Demo – Customer Demo Event "	"Unassigned"	"Invalid"	"0"	"#281285"
"281277"	""	"Story"	"<Feature xxx>: IA Posture Assessment - development input"	"Unassigned"	"Invalid"	"0"	"#281282
#281287"
"281266"	""	"Story"	"<Feature xxx>: IA Posture Assessment - review of developer input"	"Unassigned"	"Invalid"	"0"	"#281261"
"281265"	""	"Story"	"Feature Demo – System Test, STCD development and Demo Prep "	"Unassigned"	"Invalid"	"0"	"#281257"
"281264"	""	"Story"	"Feature 281255: Initiate CM PDO Processing for all CI's"	"Unassigned"	"Invalid"	"0"	""
"281262"	""	"Story"	"Feature 281255 Agile Team Test (Unit Test, Install, PCR Verification, STCD Dev & Test) "	"Unassigned"	"Invalid"	"0"	"#281265
#281257"
"281261"	""	"Story"	"<Feature xxx>: IA Patching and STIGs"	"Unassigned"	"Invalid"	"0"	"#281258"
"281260"	""	"Story"	"Feature 281255: Release Notes Inputs"	"Unassigned"	"Invalid"	"0"	"#281257"
"281258"	""	"Story"	"<Feature xxx> IA Posture Assessment"	"Unassigned"	"Invalid"	"0"	"#281257"
"281257"	""	"Story"	"Feature Demo – Customer Demo Event "	"Unassigned"	"Invalid"	"0"	"#281264"
"281256"	""	"Story"	"<Feature xxx>: IA Posture Assessment - development input"	"Unassigned"	"Invalid"	"0"	"#281266
#281261"
"281255"	""	"Feature"	"IETM replace bad references to sections within the ETI switchover procedure"	"Unassigned"	"Rejected"	""	""
"281247"	""	"Task"	"INC000002898029: REQUEST TO ADD NETCOOL ALARM TO WHITELIST FILTER: ETISP1-NW EXCEEDED MILLITRON POWER THRESHOLD AND POWER"	"Unassigned"	"Done"	""	""
"281209"	"#221231"	"Story"	"Create STCD for Automated Factory Logging Feature"	"Unassigned"	"New"	"2"	""
"281205"	""	"Story"	"DUPLICATE - Provide Systems Support to DT Assist #2"	"Unassigned"	"Invalid"	"0"	""
"281193"	""	"Story"	"Update All Firewalls With Up-to-Date Version of IA Patches : Patch firewall for IA - INVALIDATED"	"Unassigned"	"Invalid"	"0"	""
"280986"	""	"Story"	"GD Support of Zeta - EAD 8 Part 2: Verify PCR for Common KVM SVD-INVALIDATE"	"Unassigned"	"Invalid"	"0"	""
"280984"	""	"Story"	"GD Support of Zeta - EAD 8 Part 2: Verify PCR for Update RGR Parts List and HSM-INVALIDATED"	"Unassigned"	"Invalid"	"0"	""
"280980"	""	"Story"	"Update RGR Parts List for Common KVM SVD"	"Unassigned"	"Invalid"	"0"	""
"280767"	"#280733"	"Story"	"Hands-on skills: work in VLAB to detect, isolate, and resolve incidents (JC)"	"Unassigned"	"Invalid"	"0"	""
"280664"	""	"Story"	"GD Support of Zeta - EAD-6: Install AVHIDS in EAD-6 Build and Update Docs (INVALIDATED)"	"Unassigned"	"Invalid"	"0"	""
"280647"	""	"Story"	"xx"	"Unassigned"	"Invalid"	"0"	""
"280560"	""	"Story"	"<Feature xxx>: IA Posture Assessment - review of developer input"	"Unassigned"	"Done"	"0"	"#280555"
"280559"	""	"Story"	"Feature Demo – System Test, STCD development and Demo Prep "	"Unassigned"	"Invalid"	"0"	"#280551"
"280558"	""	"Story"	"Feature 280549: Initiate CM PDO Processing for all CI's"	"Unassigned"	"Invalid"	"0"	""
"280557"	"#280549"	"Story"	"Feature 280549: ILS IETM updates"	"PI 16"	"Invalid"	"0"	"#280551"
"280556"	""	"Story"	"Agile Team Test (Unit Test, Install, PCR Verification, STCD Dev & Test) "	"Unassigned"	"Invalid"	"0"	"#280559
#280551"
"280555"	""	"Story"	"<Feature xxx>: IA Patching and STIGs"	"Unassigned"	"Done"	"0"	"#280552"
"280554"	""	"Story"	"Feature 280549: Release Notes Inputs"	"Unassigned"	"Invalid"	"0"	"#280551"
"280553"	""	"Story"	"<Feature xxx> Engineering IETM updates"	"Unassigned"	"Invalid"	"0"	"#280557"
"280552"	""	"Story"	"Feature  280549:  IA Posture Assessment"	"Unassigned"	"Done"	"0"	"#280551"
"280551"	"#280549"	"Story"	"Feature Demo – Customer Demo Event "	"PI 16"	"Invalid"	"0"	"#280558"
"280550"	""	"Story"	"Feature 280549 IA Posture Assessment - development input"	"Unassigned"	"Done"	"0"	"#280560
#280555"
"280549"	"#216364"	"Feature"	"Add/update IETM alarm recovery procedures for CORE/GIS alarms [O-Level - Needs Updates]"	"PI 17"	"Approved"	""	""
"280402"	""	"Story"	"<Feature xxx>: Initiate CM PDO Processing for all CI's"	"Unassigned"	"Done"	"0"	""
"280399"	""	"Story"	"<Feature xxx>: IA Patching and STIGs"	"Unassigned"	"Done"	"0"	"#280396"
"280397"	""	"Story"	"<Feature xxx> Engineering IETM updates"	"Unassigned"	"Done"	"0"	"#280401"
"280394"	""	"Story"	"Feature 280393: IA Posture Assessment - development input"	"Unassigned"	"Done"	"0"	"#280399
#280404"
"280251"	""	"Task"	"Need the Acceptance Criteria and description for Story: 264602 for Sprint 5.4 - INVALIDATED"	"Unassigned"	"Invalid"	""	""
"280020"	""	"Story"	"IA Hardening - WannaCry-HLR:  IA Posture Assessment - review of developer input"	"Unassigned"	"Invalid"	"0"	""
"280017"	"#280009"	"Story"	"IA Hardening - WannaCry-HLR:  ILS IETM updates - INVALIDATED"	"Unassigned"	"Invalid"	"0"	"#280011"
"280013"	"#280009"	"Story"	"IA Hardening - WannaCry-HLR:  Engineering IETM updates - INVALIDATED"	"Unassigned"	"Invalid"	"0"	"#280017"
"279924"	"#255693"	"Feature"	"Investigate PPA Database Performance Issues - Short Term Fixes"	"Unassigned"	"Rejected"	""	""
"279839"	""	"Task"	"Learn Rollup Reporting-INVALIDATED"	"Unassigned"	"Invalid"	""	""
"279766"	""	"Story"	"xx"	"Unassigned"	"Invalid"	"0"	""
"279729"	"#262244"	"Story"	"IA Hardening - WannaCry Windows: IA Patching and STIGs - OS_WindowsServer2012_SVD_98-P59852M-98-P55510M"	"Unassigned"	"Invalid"	"0"	"#279727"
"279725"	""	"Story"	"xx"	"Unassigned"	"Invalid"	"0"	"#279727"
"279719"	""	"Story"	"xx"	"Unassigned"	"Invalid"	"0"	""
"279642"	"#247492"	"Story"	"UX restructuring of ETI Switchover: Engineering IETM updates"	"Unassigned"	"Invalid"	"0"	""
"279641"	"#247492"	"Story"	"Feature 247492 UX restructuring of ETISP Switchover: ILS IETM updates"	"Unassigned"	"Invalid"	"0"	""
"279595"	""	"Story"	"19-10 Proposal Support (Tools)"	"Unassigned"	"Invalid"	"0"	""
"279593"	""	"Story"	"19-10 Proposal Support (TOFF)"	"Unassigned"	"Invalid"	"0"	""
"279585"	""	"Story"	"19-10 Proposal Support (HBSS) - Brandon 7.2"	"Unassigned"	"Invalid"	"0"	""
"279574"	""	"Story"	"19-10 Proposal Support (A&A Part 3)"	"Unassigned"	"Invalid"	"0"	""
"279570"	""	"Story"	"FY 19 proposals fact finding and proposal close out (UX)"	"Unassigned"	"Invalid"	"0"	""
"279569"	""	"Story"	"FY 19 proposals fact finding and proposal close out (Tools)"	"Unassigned"	"Invalid"	"0"	""
"279568"	""	"Story"	"FY 19 proposals fact finding and proposal close out (TOFF)"	"Unassigned"	"Invalid"	"0"	""
"279566"	""	"Story"	"FY 19 proposals fact finding and proposal close out (System Engr)"	"Unassigned"	"Invalid"	"0"	""
"279564"	""	"Story"	"FY 19 proposals fact finding and proposal close out (SA)"	"Unassigned"	"Invalid"	"0"	""
"279562"	""	"Story"	"FY 19 proposals fact finding and proposal close out (HBSS)"	"Unassigned"	"Invalid"	"0"	""
"279561"	""	"Task"	"FY 19 proposals fact finding and proposal close out (Deployment)"	"Unassigned"	"Invalid"	""	""
"279560"	""	"Story"	"FY 19 proposals fact finding and proposal close out (Cyber RMF)"	"Unassigned"	"Invalid"	"0"	""
"279558"	""	"Story"	"FY 19 proposals fact finding and proposal close out (A&A)"	"Unassigned"	"Invalid"	"0"	""
"279557"	"#217023"	"Feature"	"AMS-GS EAD-9 On-Site Integration & Deployment Support"	"Unassigned"	"Rejected"	""	""
"279554"	""	"Feature"	"AMS-GS EAD-7 On-Site Integration & Deployment Support"	"Unassigned"	"Rejected"	""	""
"279552"	""	"Story"	"AMS-GS EAD-6 On-Site Integration & Deployment Support: On-Site Integration & Deployment-INVALIDATED"	"Unassigned"	"Invalid"	"0"	""
"279543"	"#248404"	"Story"	"Lab - TXO - SME support for SGSN board replacement procedures"	"Unassigned"	"Invalid"	"0"	""
"279541"	"#248404"	"Story"	"Lab - TXO - SME support for ATM board replacement procedures"	"Unassigned"	"Invalid"	"0"	""
"279539"	"#248404"	"Story"	"Lab - TXO - SME support for GGSN board replacement procedures"	"Unassigned"	"Invalid"	"0"	""
"279537"	"#248404"	"Story"	"Lab - TXO - SME support for CSCF/HSS, GGSN, ATM and SGSN board replacement procedures"	"Unassigned"	"Invalid"	"0"	""
"279457"	"#241206"	"Feature"	"Obsolescence: Trade Study - Anti-Jam Modem (AJM) Phase 2"	"Unassigned"	"Rejected"	""	""
"279456"	""	"Story"	"<Feature yyy>: IA Posture Assessment - review of developer input"	"Unassigned"	"Invalid"	"0"	""
"279300"	"#279290"	"Story"	"Feature Demo – System Test, STCD development and Demo Prep "	"Unassigned"	"New"	"5"	"#279292"
"279299"	"#279290"	"Story"	"<Feature 279290>: Initiate CM PDO Processing for all CI's"	"Unassigned"	"New"	"1"	""
"279297"	"#279290"	"Story"	"<Feature 279290> Agile Team Test (Unit Test, Install, PCR Verification, STCD Dev & Test) "	"Unassigned"	"New"	"13"	"#279300
#279292"
"279296"	"#279290"	"Story"	"<Feature 279290>: IA Patching and STIGs"	"Unassigned"	"New"	"8"	"#279293"
"279295"	"#279290"	"Story"	"<Feature 279290>: Release Notes Inputs"	"Unassigned"	"New"	"2"	"#279292"
"279294"	"#279290"	"Story"	"<Feature 279290> Engineering IETM updates"	"Unassigned"	"New"	"3"	"#279298"
"279293"	"#279290"	"Story"	"Feature 279290: IA Posture Assessment"	"Unassigned"	"New"	"8"	"#279292"
"279292"	"#279290"	"Story"	"Feature Demo – Customer Demo Event "	"Unassigned"	"New"	"1"	"#279299"
"279291"	"#279290"	"Story"	"<Feature 279290>: IA Posture Assessment - development input"	"Unassigned"	"New"	"2"	"#279296"
"279283"	"#248400"	"Feature"	"Lab - TXO Ericsson - Create and update HIGH priority board test procedures for testing Ericsson parts"	"EA 14.5"	"Done"	""	""
"279249"	"#216650"	"Feature"	"Communicate Group Provisioning Success/Failure Between RAFs"	"Unassigned"	"Rejected"	""	""
"279245"	"#216649"	"Feature"	"Reselect Group Owner on Module Failure"	"Unassigned"	"Analyzing"	""	""
"279209"	"#216605"	"Story"	"Feature Demo – System Test, STCD development and Demo Prep - Resolve rekey issue - KMS leaves keys ""in transit"" when the HLR fails to provision - Feature 216605"	"Unassigned"	"Invalid"	"0"	"#279201"
"279208"	"#216605"	"Story"	"KMS Re-key Issue: Initiate CM PDO Processing for all CI's"	"Unassigned"	"Invalid"	"0"	""
"279206"	"#216605"	"Story"	"KMS Re-key Issue: Agile Team Test (Unit Test, Install, PCR Verification, STCD Dev & Test) "	"Unassigned"	"Invalid"	"0"	"#279209
#279201"
"279205"	"#216605"	"Story"	"KMS Re-key Issue: IA Patching and STIGs"	"Unassigned"	"Invalid"	"0"	"#279202"
"279204"	"#216605"	"Story"	"KMS Re-key Issue: Release Notes Inputs"	"Unassigned"	"Invalid"	"0"	"#279201"
"279203"	"#216605"	"Story"	"KMS Re-key Issue: Engineering IETM updates"	"Unassigned"	"Invalid"	"0"	"#279207"
"279202"	"#216605"	"Story"	"KMS Re-key Issue: IA Posture Assessment"	"Unassigned"	"Invalid"	"0"	"#279201"
"279201"	"#216605"	"Story"	"Feature Demo - Customer Event - Resolve rekey issue - KMS leaves keys ""in transit"" when the HLR fails to provision - Feature 216605"	"Unassigned"	"Invalid"	"0"	"#279208"
"279200"	"#216605"	"Story"	"KMS Re-key Issue: IA Posture Assessment - development input"	"Unassigned"	"Invalid"	"0"	"#279205"
"279199"	""	"Feature"	"Rejected"	"Unassigned"	"Rejected"	""	""
"279173"	"#279163"	"Story"	"Feature Demo – System Test, STCD development and Demo Prep "	"Unassigned"	"New"	"3"	"#279165"
"279172"	"#279163"	"Story"	"Feature 279163: Initiate CM PDO Processing for all CI's"	"Unassigned"	"New"	"1"	""
"279171"	"#279163"	"Story"	"Feature 279163: ILS IETM updates"	"Unassigned"	"New"	"0"	"#279165"
"279170"	"#279163"	"Story"	"Feature 279163: Agile Team Test (Unit Test, Install, PCR Verification, STCD Dev & Test) "	"Unassigned"	"New"	"3"	"#279173
#279165"
"279169"	"#279163"	"Story"	"Feature 279163: IA Patching and STIGs"	"Unassigned"	"New"	"1"	"#279166"
"279168"	"#279163"	"Story"	"Feature 279163: Release Notes Inputs"	"Unassigned"	"New"	"1"	"#279165"
"279167"	"#279163"	"Story"	"Feature 279163: Engineering IETM updates"	"Unassigned"	"New"	"0"	"#279171"
"279166"	"#279163"	"Story"	"Feature 279163 IA Posture Assessment"	"Unassigned"	"New"	"1"	"#279165"
"279165"	"#279163"	"Story"	"Feature 279163: Feature Demo – Customer Demo Event "	"Unassigned"	"New"	"1"	"#279172"
"279164"	"#279163"	"Story"	"Feature 279163: IA Posture Assessment - development input"	"Unassigned"	"New"	"1"	"#279169"
"279132"	"#278800"	"Story"	"Review of the B2U frequency spikes/changes"	"Unassigned"	"Invalid"	"0"	""
"279091"	""	"Story"	"AWARE 1a Fixes: Need re-configuration procedure for swapping radios (Part 2)-INVALIDATED"	"Unassigned"	"Invalid"	"0"	""
"279072"	""	"Story"	"Support AWARE Phase 3 Proposal Effort - Test"	"Unassigned"	"Invalid"	"0"	""
"279070"	""	"Story"	"Support AWARE Phase 3 Proposal Effort - IA"	"Unassigned"	"Invalid"	"0"	""
"279069"	""	"Story"	"Support AWARE Phase 3 Proposal Effort -ILS"	"Unassigned"	"Invalid"	"0"	""
"279068"	""	"Task"	"Support AWARE Phase 3 Proposal Effort - A&A"	"Unassigned"	"Invalid"	""	""
"279051"	""	"Story"	"<Feature xxx>: IA Posture Assessment - review of developer input"	"Unassigned"	"Invalid"	"0"	""
"278938"	""	"Story"	"<Feature 278928> Feature Demo – System Test, STCD development and Demo Prep "	"Unassigned"	"Invalid"	"0"	"#278930"
"278937"	""	"Story"	"<Feature 278928>: Initiate CM PDO Processing for all CI's"	"Unassigned"	"Invalid"	"0"	""
"278936"	""	"Story"	"Feature 278928: IETM updates for Updating the load balancers in the system to allow ACAS scanning via ssh"	"Unassigned"	"Invalid"	"0"	"#278930"
"278935"	""	"Story"	"<Feature 278928> Agile Team Test (Unit Test, Install, PCR Verification, STCD Dev & Test) "	"Unassigned"	"Invalid"	"0"	"#278938
#278930"
"278934"	""	"Story"	"<Feature 278928>: IA Patching and STIGs"	"Unassigned"	"Invalid"	"0"	"#278931"
"278933"	""	"Story"	"<Feature 278928>: Release Notes Inputs"	"Unassigned"	"Invalid"	"0"	"#278930"
"278932"	""	"Story"	"<Feature 278928> Engineering IETM updates"	"Unassigned"	"Invalid"	"0"	"#278936"
"278931"	""	"Story"	"<Feature 278928> IA Posture Assessment"	"Unassigned"	"Invalid"	"0"	"#278930"
"278930"	""	"Story"	"Feature Demo – Customer Demo Event "	"Unassigned"	"Invalid"	"0"	"#278937"
"278929"	""	"Story"	"<Feature 278928>: IA Posture Assessment - development input"	"Unassigned"	"Invalid"	"0"	"#278934"
"278832"	"#278830"	"Feature"	"TD19-03 Proposal Support"	"Unassigned"	"Rejected"	""	""
"278828"	""	"Story"	"IETM alarm recovery procedures for CORE/GIS alarms (Quest, part 3)"	"Unassigned"	"Invalid"	"0"	""
"278827"	"#280549"	"Story"	"IETM alarm recovery procedures for CORE/GIS alarms"	"PI 16"	"Invalid"	"0"	""
"278825"	"#280549"	"Story"	"IETM alarm recovery procedures for CORE/GIS alarms (Quest, part 1)"	"PI 16"	"Invalid"	"0"	""
"278791"	"#278737"	"Story"	"Create Training Plan for Requested OJT - DSN/Data Connections"	"Unassigned"	"Invalid"	"0"	""
"278789"	"#278737"	"Story"	"Create Training Plan for Requested OJT - Call Flow"	"Unassigned"	"Invalid"	"0"	""
"278736"	""	"Story"	"Execute Targeted Functional System Test Event (4)"	"Unassigned"	"Invalid"	"0"	""
"278735"	""	"Story"	"Execute Targeted Functional System Test Event (3)"	"Unassigned"	"Invalid"	"0"	""
"278733"	""	"Story"	"Execute Targeted Functional System Test Event (2)"	"Unassigned"	"Invalid"	"0"	""
"278679"	"#278631"	"Story"	"Ericsson HLR/AUC: remove hardware from NW site"	"Unassigned"	"Invalid"	"0"	""
"278670"	""	"Story"	"Ericsson HLR/AUC hardware: SME needed to identify IETM procedures which should be eliminated-INVALIDATED"	"Unassigned"	"Invalid"	"0"	""
"278620"	"#278601"	"Story"	"AWARE No Debug Lid/Slice: Feature Demo – System Test, STCD development and Demo Prep "	"Unassigned"	"Invalid"	"0"	"#278611"
"278619"	"#278601"	"Story"	"AWARE No Debug Lid/Slice: Completion of Base Electronic System Engineer Plan BESEP (needed 90 days prior to FRCB)"	"Unassigned"	"Invalid"	"0"	"#278611"
"278618"	"#278601"	"Story"	"AWARE No Debug Lid/Slice: Initiate CM PDO Processing for all CI's"	"Unassigned"	"Invalid"	"0"	""
"278617"	"#278601"	"Story"	"AWARE No Debug Lid/Slice: IA Patching and STIGs and Risk Management Framework (RMF) Security Plan (SP) Supplement, and initial IA Posture assessment, needed 100 days prior to FRCB"	"Unassigned"	"Invalid"	"0"	"#278604"
"278616"	"#278601"	"Story"	"AWARE No Debug Lid/Slice: Engineering IETM updates"	"Unassigned"	"Invalid"	"0"	"#278615"
"278615"	"#278601"	"Story"	"AWARE No Debug Lid/Slice: ILS IETM updates"	"Unassigned"	"Invalid"	"0"	"#278611"
"278614"	"#278601"	"Story"	"AWARE No Debug Lid/Slice: Agile Team Test (PCR Verification, STCD Dev & Test)"	"Unassigned"	"Invalid"	"0"	"#278611
#278620"
"278613"	"#278601"	"Story"	"AWARE No Debug Lid/Slice: Release Notes Inputs"	"Unassigned"	"Invalid"	"0"	"#278611"
"278612"	"#278601"	"Story"	"AWARE No Debug Lid/Slice:  IA Posture Assessment and MFR needed 30 days prior to FRCB"	"Unassigned"	"Invalid"	"0"	"#278611"
"278611"	"#278601"	"Story"	"AWARE No Debug Lid/Slice: Feature Demo – Customer Demo Event"	"Unassigned"	"Invalid"	"0"	"#278618
#278609"
"278610"	"#278601"	"Story"	"AWARE No Debug Lid/Slice: IA Posture Assessment - development input"	"Unassigned"	"Invalid"	"0"	"#278617"
"278609"	"#278601"	"Story"	"AWARE No Debug Lid/Slice: Test Report, needed 30 days prior to FRCB."	"Unassigned"	"Invalid"	"0"	""
